TimeFrame,Location Id,Dwelling Type,Number Of Beds,Total Bonds,Active Bonds,Closed Bonds,Geometric Mean Rent,Log Std Dev Weekly Rent,TA2019,WARD2019
2026-01-01,327000,Flat,ALL,6,6,0,390.0,0.1207,Christchurch City,['Central Ward']
2026-01-01,327400,Flat,ALL,6,24,3,417.0,0.0668,Christchurch City,"['Central Ward', 'Spreydon Ward']"
2026-01-01,327900,Flat,ALL,6,6,0,290.0,0.0,Christchurch City,"['Central Ward', 'Linwood Ward']"
2026-01-01,328300,Flat,ALL,6,18,0,293.0,0.0185,Christchurch City,['Coastal Ward']
2026-01-01,329200,Flat,ALL,6,96,9,420.0,0.1313,Christchurch City,"['Cashmere Ward', 'Spreydon Ward']"
2026-01-01,329400,Flat,ALL,6,33,3,416.0,0.2365,Christchurch City,['Heathcote Ward']
2026-01-01,329600,Flat,ALL,6,42,6,455.0,0.0506,Christchurch City,['Linwood Ward']
2026-01-01,329900,Flat,ALL,6,24,3,368.0,0.0766,Christchurch City,['Heathcote Ward']
2026-01-01,323900,Flat,2,9,27,3,239.0,0.1821,Christchurch City,"['Central Ward', 'Fendalton Ward']"
2026-01-01,325300,Flat,2,12,33,9,285.0,0.0566,Christchurch City,"['Central Ward', 'Innes Ward']"
2026-01-01,327400,Flat,2,24,24,3,240.0,0.0,Christchurch City,"['Central Ward', 'Spreydon Ward']"
2026-01-01,327900,Flat,2,15,33,6,229.0,0.1798,Christchurch City,"['Central Ward', 'Linwood Ward']"
2026-01-01,321000,Flat,1,18,48,6,252.0,0.0435,Christchurch City,"['Hornby Ward', 'Riccarton Ward']"
2026-01-01,323800,Flat,1,15,12,3,239.0,0.1367,Christchurch City,['Innes Ward']
2026-01-01,326800,Flat,1,9,12,3,252.0,0.106,Christchurch City,['Central Ward']
2026-01-01,327900,Flat,1,6,57,3,266.0,0.0842,Christchurch City,"['Central Ward', 'Linwood Ward']"
2026-01-01,328300,Flat,1,39,210,39,300.0,0.2398,Christchurch City,['Coastal Ward']
2026-01-01,329400,Flat,1,6,9,3,270.0,0.109,Christchurch City,['Heathcote Ward']
2026-01-01,329900,Flat,1,12,18,0,309.0,0.0774,Christchurch City,['Heathcote Ward']
2026-01-01,320200,Boarding House,ALL,6,84,18,676.0,0.2995,Christchurch City,"['Waimairi Ward', 'Fendalton Ward']"
2026-01-01,321800,Boarding House,ALL,96,666,111,503.0,0.3719,Christchurch City,['Riccarton Ward']
2026-01-01,321900,Boarding House,ALL,117,726,135,555.0,0.2788,Christchurch City,['Halswell Ward']
2026-01-01,323300,Boarding House,ALL,12,120,18,804.0,0.3851,Christchurch City,['Riccarton Ward']
2026-01-01,326100,Boarding House,ALL,9,54,12,652.0,0.25,Christchurch City,['Spreydon Ward']
2026-01-01,327000,Boarding House,ALL,36,96,6,538.0,0.1279,Christchurch City,['Central Ward']
2026-01-01,320200,Boarding House,1,6,24,3,587.0,0.0256,Christchurch City,"['Waimairi Ward', 'Fendalton Ward']"
2026-01-01,321800,Boarding House,1,6,51,3,571.0,0.2098,Christchurch City,['Riccarton Ward']
2026-01-01,321900,Boarding House,1,15,60,6,584.0,0.1404,Christchurch City,['Halswell Ward']
2026-01-01,323300,Boarding House,1,9,141,24,574.0,0.1534,Christchurch City,['Riccarton Ward']
2026-01-01,326100,Boarding House,1,9,66,0,575.0,0.1641,Christchurch City,['Spreydon Ward']
2026-01-01,327000,Boarding House,1,9,63,9,555.0,0.0922,Christchurch City,['Central Ward']
2026-01-01,321800,Apartment,ALL,18,198,21,681.0,0.2995,Christchurch City,['Riccarton Ward']
2026-01-01,323000,Apartment,ALL,9,111,9,630.0,0.0636,Christchurch City,['Fendalton Ward']
2026-01-01,323900,Apartment,ALL,36,321,66,617.0,0.2051,Christchurch City,"['Central Ward', 'Fendalton Ward']"
2026-01-01,325300,Apartment,ALL,45,216,36,590.0,0.1574,Christchurch City,"['Central Ward', 'Innes Ward']"
2026-01-01,325700,Apartment,ALL,54,552,117,563.0,0.1454,Christchurch City,['Central Ward']
2026-01-01,325800,Apartment,ALL,6,99,6,650.0,0.0,Christchurch City,['Central Ward']
2026-01-01,326800,Apartment,ALL,33,135,39,514.0,0.3556,Christchurch City,['Central Ward']
2026-01-01,327000,Apartment,ALL,39,420,51,658.0,0.1534,Christchurch City,['Central Ward']
2026-01-01,327100,Apartment,ALL,6,27,3,700.0,0.1632,Christchurch City,['Central Ward']
2026-01-01,327900,Apartment,ALL,12,75,15,609.0,0.1371,Christchurch City,"['Central Ward', 'Linwood Ward']"
2026-01-01,328900,Apartment,ALL,15,171,27,747.0,0.1596,Christchurch City,"['Linwood Ward', 'Central Ward']"
2026-01-01,327000,Apartment,5+,33,168,15,547.0,0.3757,Christchurch City,['Central Ward']
2026-01-01,327000,Apartment,3,21,111,18,572.0,0.1577,Christchurch City,['Central Ward']
2026-01-01,322500,Apartment,2,6,39,6,484.0,0.0197,Christchurch City,['Halswell Ward']
2026-01-01,323000,Apartment,2,36,75,6,637.0,0.1278,Christchurch City,['Fendalton Ward']
2026-01-01,323900,Apartment,2,6,75,18,470.0,0.4622,Christchurch City,"['Central Ward', 'Fendalton Ward']"
2026-01-01,325300,Apartment,2,12,114,30,314.0,0.1803,Christchurch City,"['Central Ward', 'Innes Ward']"
2026-01-01,325700,Apartment,2,6,54,6,331.0,0.1176,Christchurch City,['Central Ward']
2026-01-01,325800,Apartment,2,6,9,0,486.0,0.001,Christchurch City,['Central Ward']
2026-01-01,327000,Apartment,2,12,192,66,326.0,0.1697,Christchurch City,['Central Ward']
2026-01-01,327900,Apartment,2,6,69,18,499.0,0.205,Christchurch City,"['Central Ward', 'Linwood Ward']"
2026-01-01,323000,Apartment,1,6,12,3,494.0,0.8735,Christchurch City,['Fendalton Ward']
2026-01-01,325700,Apartment,1,9,42,0,541.0,0.1603,Christchurch City,['Central Ward']
2026-01-01,325800,Apartment,1,12,60,6,557.0,0.135,Christchurch City,['Central Ward']
2026-01-01,327000,Apartment,1,15,234,18,441.0,0.352,Christchurch City,['Central Ward']
2026-01-01,327900,Apartment,1,15,285,18,465.0,0.2519,Christchurch City,"['Central Ward', 'Linwood Ward']"
2026-01-01,328900,Apartment,1,15,162,24,560.0,0.264,Christchurch City,"['Linwood Ward', 'Central Ward']"
2026-01-01,319500,ALL,5+,9,138,6,741.0,0.2465,Christchurch City,['Waimairi Ward']
2026-01-01,320200,ALL,5+,6,123,9,886.0,0.1095,Christchurch City,"['Waimairi Ward', 'Fendalton Ward']"
2026-01-01,320700,ALL,5+,12,84,12,796.0,0.1084,Christchurch City,['Riccarton Ward']
2026-01-01,321000,ALL,5+,12,141,12,822.0,0.265,Christchurch City,"['Hornby Ward', 'Riccarton Ward']"
2026-01-01,321200,ALL,5+,12,231,9,718.0,0.3177,Christchurch City,['Riccarton Ward']
2026-01-01,321800,ALL,5+,12,120,3,751.0,0.2567,Christchurch City,['Riccarton Ward']
2026-01-01,322000,ALL,5+,6,54,3,653.0,0.1772,Christchurch City,['Riccarton Ward']
2026-01-01,322700,ALL,5+,12,198,12,792.0,0.2796,Christchurch City,['Riccarton Ward']
2026-01-01,323300,ALL,5+,24,216,21,648.0,0.1289,Christchurch City,['Riccarton Ward']
2026-01-01,323500,ALL,5+,12,144,12,631.0,0.2779,Christchurch City,"['Riccarton Ward', 'Spreydon Ward']"
2026-01-01,324400,ALL,5+,9,87,6,674.0,0.4041,Christchurch City,['Riccarton Ward']
2026-01-01,325200,ALL,5+,33,351,21,674.0,0.2376,Christchurch City,['Riccarton Ward']
2026-01-01,327000,ALL,5+,42,327,24,735.0,0.2004,Christchurch City,['Central Ward']
2026-01-01,316600,ALL,ALL,21,270,18,567.0,0.4869,Christchurch City,"['Hornby Ward', 'Harewood Ward']"
2026-01-01,316800,ALL,ALL,12,183,12,510.0,0.3362,Christchurch City,['Harewood Ward']
2026-01-01,316900,ALL,ALL,51,585,36,416.0,0.6106,Christchurch City,['Harewood Ward']
2026-01-01,317000,ALL,ALL,12,135,12,669.0,0.2115,Christchurch City,['Harewood Ward']
2026-01-01,317300,ALL,ALL,33,381,36,403.0,0.523,Christchurch City,['Innes Ward']
2026-01-01,317400,ALL,ALL,51,582,39,508.0,0.2556,Christchurch City,['Harewood Ward']
2026-01-01,317500,ALL,ALL,9,141,6,523.0,0.1755,Christchurch City,"['Waimairi Ward', 'Harewood Ward']"
2026-01-01,317700,ALL,ALL,66,651,51,415.0,0.4541,Christchurch City,['Waimairi Ward']
2026-01-01,317800,ALL,ALL,9,66,9,693.0,0.3607,Christchurch City,['Harewood Ward']
2026-01-01,317900,ALL,ALL,42,354,21,420.0,0.5024,Christchurch City,"['Papanui Ward', 'Harewood Ward']"
2026-01-01,318000,ALL,ALL,45,477,45,522.0,0.1729,Christchurch City,['Harewood Ward']
2026-01-01,318100,ALL,ALL,21,141,21,808.0,0.2641,Christchurch City,['Hornby Ward']
2026-01-01,318300,ALL,ALL,9,144,6,512.0,0.3057,Christchurch City,['Waimairi Ward']
2026-01-01,318400,ALL,ALL,24,249,15,510.0,0.3719,Christchurch City,"['Innes Ward', 'Papanui Ward']"
2026-01-01,318500,ALL,ALL,15,138,24,620.0,0.1329,Christchurch City,['Waimairi Ward']
2026-01-01,318600,ALL,ALL,27,156,21,579.0,0.5043,Christchurch City,['Papanui Ward']
2026-01-01,318700,ALL,ALL,12,108,12,472.0,0.5208,Christchurch City,['Hornby Ward']
2026-01-01,318800,ALL,ALL,15,339,21,499.0,0.2328,Christchurch City,['Papanui Ward']
2026-01-01,318900,ALL,ALL,12,105,15,545.0,0.3507,Christchurch City,['Waimairi Ward']
2026-01-01,319000,ALL,ALL,18,153,12,653.0,0.4202,Christchurch City,['Harewood Ward']
2026-01-01,319200,ALL,ALL,9,153,12,485.0,0.687,Christchurch City,['Waimairi Ward']
2026-01-01,319300,ALL,ALL,12,207,18,474.0,0.4397,Christchurch City,['Hornby Ward']
2026-01-01,319400,ALL,ALL,9,81,9,583.0,0.2065,Christchurch City,['Papanui Ward']
2026-01-01,319500,ALL,ALL,6,117,12,640.0,0.1306,Christchurch City,['Waimairi Ward']
2026-01-01,319600,ALL,ALL,15,153,15,591.0,0.462,Christchurch City,['Papanui Ward']
2026-01-01,319700,ALL,ALL,9,150,18,634.0,0.1662,Christchurch City,['Waimairi Ward']
2026-01-01,319800,ALL,ALL,6,81,3,758.0,0.2259,Christchurch City,['Hornby Ward']
2026-01-01,319900,ALL,ALL,24,225,15,585.0,0.3311,Christchurch City,"['Fendalton Ward', 'Papanui Ward']"
2026-01-01,320100,ALL,ALL,18,252,36,676.0,0.3265,Christchurch City,['Papanui Ward']
2026-01-01,320200,ALL,ALL,6,39,3,534.0,0.3171,Christchurch City,"['Waimairi Ward', 'Fendalton Ward']"
2026-01-01,320300,ALL,ALL,9,126,12,512.0,0.118,Christchurch City,['Hornby Ward']
2026-01-01,320500,ALL,ALL,15,153,6,611.0,0.084,Christchurch City,['Papanui Ward']
2026-01-01,320600,ALL,ALL,6,60,0,674.0,0.1303,Christchurch City,['Fendalton Ward']
2026-01-01,320700,ALL,ALL,12,174,12,565.0,0.2577,Christchurch City,['Riccarton Ward']
2026-01-01,320800,ALL,ALL,18,156,15,504.0,0.452,Christchurch City,"['Fendalton Ward', 'Papanui Ward']"
2026-01-01,320900,ALL,ALL,75,309,18,631.0,0.0942,Christchurch City,['Papanui Ward']
2026-01-01,321000,ALL,ALL,6,57,3,533.0,0.3024,Christchurch City,"['Hornby Ward', 'Riccarton Ward']"
2026-01-01,321100,ALL,ALL,153,933,90,618.0,0.0989,Christchurch City,['Hornby Ward']
2026-01-01,321200,ALL,ALL,9,75,12,741.0,0.1171,Christchurch City,['Riccarton Ward']
2026-01-01,321300,ALL,ALL,9,51,9,691.0,0.237,Christchurch City,"['Burwood Ward', 'Innes Ward']"
2026-01-01,321400,ALL,ALL,33,261,27,501.0,0.5012,Christchurch City,['Fendalton Ward']
2026-01-01,321500,ALL,ALL,36,219,21,608.0,0.3122,Christchurch City,['Fendalton Ward']
2026-01-01,321600,ALL,ALL,15,108,9,494.0,0.4002,Christchurch City,['Burwood Ward']
2026-01-01,321700,ALL,ALL,6,36,3,538.0,0.2598,Christchurch City,['Innes Ward']
2026-01-01,321800,ALL,ALL,6,48,6,412.0,0.3516,Christchurch City,['Riccarton Ward']
2026-01-01,321900,ALL,ALL,12,141,15,453.0,0.2916,Christchurch City,['Halswell Ward']
2026-01-01,322000,ALL,ALL,9,51,3,564.0,0.2263,Christchurch City,['Riccarton Ward']
2026-01-01,322100,ALL,ALL,12,123,9,528.0,0.1235,Christchurch City,"['Innes Ward', 'Papanui Ward']"
2026-01-01,322200,ALL,ALL,12,174,9,508.0,0.1704,Christchurch City,"['Papanui Ward', 'Fendalton Ward']"
2026-01-01,322300,ALL,ALL,12,153,15,514.0,0.1172,Christchurch City,"['Riccarton Ward', 'Halswell Ward']"
2026-01-01,322400,ALL,ALL,9,66,9,556.0,0.1319,Christchurch City,"['Riccarton Ward', 'Fendalton Ward']"
2026-01-01,322500,ALL,ALL,6,93,6,480.0,0.0984,Christchurch City,['Halswell Ward']
2026-01-01,322600,ALL,ALL,21,198,18,482.0,0.1546,Christchurch City,['Fendalton Ward']
2026-01-01,322700,ALL,ALL,12,192,15,457.0,0.1255,Christchurch City,['Riccarton Ward']
2026-01-01,322800,ALL,ALL,15,144,9,509.0,0.1493,Christchurch City,['Halswell Ward']
2026-01-01,322900,ALL,ALL,27,237,18,458.0,0.255,Christchurch City,['Halswell Ward']
2026-01-01,323000,ALL,ALL,12,153,18,479.0,0.2563,Christchurch City,['Fendalton Ward']
2026-01-01,323100,ALL,ALL,15,135,6,465.0,0.2053,Christchurch City,['Innes Ward']
2026-01-01,323200,ALL,ALL,6,48,3,520.0,0.2945,Christchurch City,['Riccarton Ward']
2026-01-01,323300,ALL,ALL,9,84,6,556.0,0.176,Christchurch City,['Riccarton Ward']
2026-01-01,323400,ALL,ALL,6,90,6,492.0,0.1848,Christchurch City,['Innes Ward']
2026-01-01,323500,ALL,ALL,9,123,9,418.0,0.1654,Christchurch City,"['Riccarton Ward', 'Spreydon Ward']"
2026-01-01,323600,ALL,ALL,9,144,18,523.0,0.1933,Christchurch City,['Halswell Ward']
2026-01-01,323700,ALL,ALL,12,81,6,530.0,0.1114,Christchurch City,['Coastal Ward']
2026-01-01,323800,ALL,ALL,12,216,15,424.0,0.2037,Christchurch City,['Innes Ward']
2026-01-01,323900,ALL,ALL,18,213,18,483.0,0.1111,Christchurch City,"['Central Ward', 'Fendalton Ward']"
2026-01-01,324000,ALL,ALL,27,279,33,457.0,0.1294,Christchurch City,['Burwood Ward']
2026-01-01,324100,ALL,ALL,9,177,6,438.0,0.0998,Christchurch City,['Halswell Ward']
2026-01-01,324200,ALL,ALL,6,81,6,429.0,0.1144,Christchurch City,['Riccarton Ward']
2026-01-01,324300,ALL,ALL,12,228,15,471.0,0.1594,Christchurch City,['Halswell Ward']
2026-01-01,324400,ALL,ALL,6,126,6,479.0,0.1599,Christchurch City,['Riccarton Ward']
2026-01-01,324500,ALL,ALL,9,78,12,238.0,0.1231,Christchurch City,['Halswell Ward']
2026-01-01,324600,ALL,ALL,12,129,6,492.0,0.1807,Christchurch City,['Burwood Ward']
2026-01-01,324800,ALL,ALL,9,57,6,349.0,0.4653,Christchurch City,"['Central Ward', 'Innes Ward']"
2026-01-01,325000,ALL,ALL,6,141,9,390.0,0.3121,Christchurch City,"['Halswell Ward', 'Spreydon Ward']"
2026-01-01,325100,ALL,ALL,9,69,6,426.0,0.1978,Christchurch City,['Coastal Ward']
2026-01-01,325200,ALL,ALL,15,90,9,435.0,0.2874,Christchurch City,['Riccarton Ward']
2026-01-01,325300,ALL,ALL,6,69,6,511.0,0.062,Christchurch City,"['Central Ward', 'Innes Ward']"
2026-01-01,325400,ALL,ALL,18,141,21,453.0,0.2465,Christchurch City,['Halswell Ward']
2026-01-01,325600,ALL,ALL,15,93,6,481.0,0.133,Christchurch City,['Burwood Ward']
2026-01-01,325700,ALL,ALL,9,78,12,587.0,0.4799,Christchurch City,['Central Ward']
2026-01-01,325800,ALL,ALL,30,324,21,681.0,0.2987,Christchurch City,['Central Ward']
2026-01-01,325900,ALL,ALL,33,315,30,684.0,0.137,Christchurch City,"['Innes Ward', 'Central Ward']"
2026-01-01,326000,ALL,ALL,6,18,3,331.0,0.1116,Christchurch City,['Coastal Ward']
2026-01-01,326100,ALL,ALL,12,63,6,631.0,0.1447,Christchurch City,['Spreydon Ward']
2026-01-01,326300,ALL,ALL,18,216,12,518.0,0.2325,Christchurch City,['Halswell Ward']
2026-01-01,326400,ALL,ALL,12,147,15,618.0,0.1009,Christchurch City,"['Spreydon Ward', 'Central Ward']"
2026-01-01,326500,ALL,ALL,12,60,6,308.0,0.4786,Christchurch City,['Burwood Ward']
2026-01-01,326600,ALL,ALL,6,30,9,831.0,0.364,Christchurch City,['Central Ward']
2026-01-01,326700,ALL,ALL,9,27,3,529.0,0.4508,Christchurch City,['Spreydon Ward']
2026-01-01,326800,ALL,ALL,24,171,27,795.0,0.5373,Christchurch City,['Central Ward']
2026-01-01,326900,ALL,ALL,42,363,54,773.0,0.3881,Christchurch City,['Spreydon Ward']
2026-01-01,327000,ALL,ALL,12,117,15,891.0,0.1965,Christchurch City,['Central Ward']
2026-01-01,327100,ALL,ALL,12,156,21,826.0,0.2674,Christchurch City,['Central Ward']
2026-01-01,327200,ALL,ALL,12,129,15,796.0,0.2653,Christchurch City,['Coastal Ward']
2026-01-01,327300,ALL,ALL,18,135,18,691.0,0.2701,Christchurch City,['Halswell Ward']
2026-01-01,327400,ALL,ALL,24,111,12,660.0,0.2718,Christchurch City,"['Central Ward', 'Spreydon Ward']"
2026-01-01,327500,ALL,ALL,12,87,6,672.0,0.6217,Christchurch City,['Burwood Ward']
2026-01-01,327600,ALL,ALL,6,66,3,1225.0,0.4444,Christchurch City,['Spreydon Ward']
2026-01-01,327700,ALL,ALL,39,264,48,405.0,0.522,Christchurch City,"['Spreydon Ward', 'Halswell Ward']"
2026-01-01,327800,ALL,ALL,54,429,39,473.0,0.6771,Christchurch City,"['Linwood Ward', 'Central Ward']"
2026-01-01,327900,ALL,ALL,18,207,24,890.0,0.4167,Christchurch City,"['Central Ward', 'Linwood Ward']"
2026-01-01,328000,ALL,ALL,9,126,12,512.0,0.4862,Christchurch City,['Halswell Ward']
2026-01-01,328100,ALL,ALL,6,168,9,971.0,0.1229,Christchurch City,['Central Ward']
2026-01-01,328200,ALL,ALL,12,255,24,827.0,0.2069,Christchurch City,['Spreydon Ward']
2026-01-01,328300,ALL,ALL,75,672,75,747.0,0.3225,Christchurch City,['Coastal Ward']
2026-01-01,328400,ALL,ALL,27,240,30,756.0,0.4555,Christchurch City,"['Burwood Ward', 'Linwood Ward']"
2026-01-01,328500,ALL,ALL,15,174,18,731.0,0.4689,Christchurch City,"['Central Ward', 'Linwood Ward']"
2026-01-01,328600,ALL,ALL,132,906,102,833.0,0.3872,Christchurch City,['Burwood Ward']
2026-01-01,328700,ALL,ALL,6,66,3,596.0,0.1794,Christchurch City,['Heathcote Ward']
2026-01-01,328800,ALL,ALL,6,54,6,431.0,0.2215,Christchurch City,"['Linwood Ward', 'Central Ward', 'Heathcote Ward']"
2026-01-01,328900,ALL,ALL,15,144,18,522.0,0.1646,Christchurch City,"['Linwood Ward', 'Central Ward']"
2026-01-01,329000,ALL,ALL,12,96,3,566.0,0.3233,Christchurch City,['Halswell Ward']
2026-01-01,329100,ALL,ALL,21,249,12,484.0,0.1969,Christchurch City,['Cashmere Ward']
2026-01-01,329200,ALL,ALL,15,132,15,582.0,0.1107,Christchurch City,"['Cashmere Ward', 'Spreydon Ward']"
2026-01-01,329300,ALL,ALL,6,90,15,611.0,0.111,Christchurch City,['Linwood Ward']
2026-01-01,329400,ALL,ALL,9,81,12,579.0,0.1309,Christchurch City,['Heathcote Ward']
2026-01-01,329500,ALL,ALL,33,159,27,657.0,0.3305,Christchurch City,"['Cashmere Ward', 'Spreydon Ward']"
2026-01-01,329600,ALL,ALL,9,93,9,617.0,0.0946,Christchurch City,['Linwood Ward']
2026-01-01,329700,ALL,ALL,42,369,51,557.0,0.165,Christchurch City,['Heathcote Ward']
2026-01-01,329800,ALL,ALL,6,81,12,569.0,0.1278,Christchurch City,['Burwood Ward']
2026-01-01,329900,ALL,ALL,33,198,18,600.0,0.3487,Christchurch City,['Heathcote Ward']
2026-01-01,330000,ALL,ALL,9,102,15,540.0,0.3797,Christchurch City,"['Halswell Ward', 'Cashmere Ward']"
2026-01-01,330100,ALL,ALL,30,186,36,740.0,0.3232,Christchurch City,['Linwood Ward']
2026-01-01,330200,ALL,ALL,54,336,48,618.0,0.4122,Christchurch City,['Coastal Ward']
2026-01-01,330300,ALL,ALL,42,267,42,643.0,0.4518,Christchurch City,['Cashmere Ward']
2026-01-01,330400,ALL,ALL,9,111,12,649.0,0.3368,Christchurch City,['Linwood Ward']
2026-01-01,330500,ALL,ALL,192,729,168,514.0,0.6226,Christchurch City,['Linwood Ward']
2026-01-01,330600,ALL,ALL,27,207,30,602.0,0.3591,Christchurch City,['Cashmere Ward']
2026-01-01,330800,ALL,ALL,546,1068,444,806.0,0.5942,Christchurch City,['Cashmere Ward']
2026-01-01,330900,ALL,ALL,18,138,15,560.0,0.3321,Christchurch City,['Heathcote Ward']
2026-01-01,331100,ALL,ALL,282,726,240,611.0,0.6294,Christchurch City,"['Linwood Ward', 'Heathcote Ward']"
2026-01-01,331200,ALL,ALL,9,150,15,556.0,0.164,Christchurch City,['Cashmere Ward']
2026-01-01,331300,ALL,ALL,6,93,3,500.0,0.2952,Christchurch City,['Cashmere Ward']
2026-01-01,331400,ALL,ALL,237,672,213,665.0,0.6821,Christchurch City,"['Heathcote Ward', 'Cashmere Ward']"
2026-01-01,331700,ALL,ALL,117,483,105,543.0,0.6349,Christchurch City,['Coastal Ward']
2026-01-01,331800,ALL,ALL,21,144,15,423.0,0.5194,Christchurch City,['Heathcote Ward']
2026-01-01,331900,ALL,ALL,192,414,153,761.0,0.4948,Christchurch City,['Heathcote Ward']
2026-01-01,332000,ALL,ALL,264,675,234,755.0,0.454,Christchurch City,['Heathcote Ward']
2026-01-01,332100,ALL,ALL,48,441,42,560.0,0.3054,Christchurch City,['Heathcote Ward']
2026-01-01,332400,ALL,ALL,237,876,180,473.0,0.6217,Christchurch City,['Heathcote Ward']
2026-01-01,332500,ALL,ALL,15,249,33,549.0,0.3836,Christchurch City,['Banks Peninsula Ward']
2026-01-01,332700,ALL,ALL,9,111,9,652.0,0.2478,Christchurch City,['Heathcote Ward']
2026-01-01,323500,ALL,5+,6,39,3,898.0,0.0569,Christchurch City,"['Riccarton Ward', 'Spreydon Ward']"
2026-01-01,319900,ALL,4,18,219,24,748.0,0.1808,Christchurch City,"['Fendalton Ward', 'Papanui Ward']"
2026-01-01,320200,ALL,4,6,132,15,442.0,0.6667,Christchurch City,"['Waimairi Ward', 'Fendalton Ward']"
2026-01-01,320700,ALL,4,15,129,12,711.0,0.0732,Christchurch City,['Riccarton Ward']
2026-01-01,321200,ALL,4,57,291,42,560.0,0.3425,Christchurch City,['Riccarton Ward']
2026-01-01,321600,ALL,4,12,111,9,544.0,0.1363,Christchurch City,['Burwood Ward']
2026-01-01,321800,ALL,4,63,363,66,614.0,0.2549,Christchurch City,['Riccarton Ward']
2026-01-01,322000,ALL,4,15,126,12,789.0,0.3722,Christchurch City,['Riccarton Ward']
2026-01-01,322700,ALL,4,9,114,9,485.0,0.487,Christchurch City,['Riccarton Ward']
2026-01-01,322800,ALL,4,6,117,12,706.0,0.118,Christchurch City,['Halswell Ward']
2026-01-01,322900,ALL,4,15,138,12,619.0,0.0823,Christchurch City,['Halswell Ward']
2026-01-01,323100,ALL,4,12,141,12,783.0,0.2836,Christchurch City,['Innes Ward']
2026-01-01,323300,ALL,4,21,258,42,722.0,0.0854,Christchurch City,['Riccarton Ward']
2026-01-01,323400,ALL,4,75,729,129,489.0,0.2924,Christchurch City,['Innes Ward']
2026-01-01,325400,ALL,4,15,219,18,568.0,0.1521,Christchurch City,['Halswell Ward']
2026-01-01,327400,ALL,4,21,123,24,693.0,0.2969,Christchurch City,"['Central Ward', 'Spreydon Ward']"
2026-01-01,329000,ALL,4,24,216,30,483.0,0.397,Christchurch City,['Halswell Ward']
